visitId,transaction_during_visit,time_during_visit
1474965281,3388800000,3883
1493149003,54360000,629
1481911090,28780000,778
1478015752,63980000,451
1471577696,30730000,385
1485541065,44790000,314
1492116095,192710000,965
1492785924,52070000,394
1489644286,78950000,1349
1489624413,88060000,2927
1490746082,30390000,175
1490731330,537250000,700
1490693784,25000000,282
1490722550,44790000,1255
1490742358,71960000,1157
1487183502,33590000,174
1494274792,17590000,424
1494263557,67180000,533
1494014589,33540000,844
1494015145,40960000,983
1487263689,100780000,238
1471881252,476820000,2529
1482259444,790000,303
1490802909,55990000,397
1490830292,10380000,333
1472490487,468940000,1054
1472502966,26500000,1131
1495224769,47270000,1013
1495227086,75960000,2680
1498745696,69800000,376
1498783470,44970000,999
1477488214,79490000,283
1495063137,4990000,479
1495056274,11980000,909
1471047775,3260000,2787
1471032204,844370000,298
1471062219,127130000,903
1473797164,1089140000,469
1500659920,19970000,758
1481219878,242080000,557
1483650733,19990000,976
1483627716,98990000,1630
1485026562,79190000,766
1491170797,41980000,1022
1482957921,59990000,140
1498688885,32980000,236
1498656697,68760000,992
1488857045,55990000,206
1488832562,599870000,900
1478207235,10390000,226
1478228430,21970000,1848
1476750586,75000000,1053
1489350226,42970000,268
1489347786,244040000,676
1477625674,27950000,143
1477593366,89580000,1191
1497568528,13590000,1020
1497585491,329940000,1381
1476929249,844590000,1786
1490041532,24990000,307
1472026402,186230000,4229
1471217464,57220000,2487
1473975319,280000000,686
1489454292,15990000,117
1489431679,18990000,1293
1475528208,190800000,1478
1475524881,647100000,889
1475500560,414650000,1782
1470402620,45000000,225
1470432463,183440000,1464
1481071062,19190000,331
1481068871,40770000,644
1480610159,139930000,361
1480604411,15190000,956
1480610392,89970000,821
1480656927,33580000,1225
1481279739,95990000,932
1481350356,10390000,408
1481332629,44790000,332
1497884506,110980000,550
1497899102,27190000,834
1497926786,98370000,880
1474087116,19990000,1122
1484067708,1229560000,1079
1474417029,44790000,334
1474424071,24780000,220
1474372054,27980000,496
1474413106,105920000,696
1479687903,18990000,802
1488777086,53970000,858
1501553776,43980000,625
1501537581,52490000,690
1498843012,24620000,537
1475590922,52840000,259
1475619226,135960000,3154
1496860553,33980000,250
1496722507,13590000,346
1496705835,25980000,799
1496713697,58190000,1356
1496695884,273440000,1755
1501124762,39580000,1542
1470756739,33930000,878
1476292926,33990000,203
1476286635,18990000,897
1480877949,34350000,734
1480904889,56950000,1053
1491916901,83950000,1838
1491916348,32450000,1299
1481378660,16990000,264
1481413836,34330000,1141
1488235143,298340000,671
1491860253,489400000,891
1486901805,30390000,252
1481745962,62290000,749
1492449875,716300000,900
1480957172,44790000,400
1480973757,27180000,543
1480974192,471470000,1831
1482343921,91980000,386
1494454768,100770000,288
1500051119,9200000,407
1500043689,47630000,1373
1482874457,18990000,332
1495864735,76990000,1704
1492548869,16990000,2162
1492537130,744840000,1595
1484697680,79990000,870
1484694639,84940000,998
1500902634,59970000,389
1500908090,54460000,1951
1500896954,95000000,1131
1500930573,32280000,1352
1500906483,719200000,1527
1496393528,53940000,1911
1471316976,42600000,685
1473114840,59470000,878
1475772766,499030000,1178
1485797757,209850000,1488
1485834064,251240000,2423
1485802555,5970000,1071
1489531625,15990000,513
1476657371,18990000,326
1476662017,16990000,1330
1476649495,16350000,1114
1475075191,51990000,362
1475095967,19190000,863
1476850334,55990000,803
1476829487,63700000,1898
1500441678,10480000,786
1500411871,17100000,2662
1500395704,123060000,2212
1474811060,8480000,1966
1500599384,35180000,622
1491251762,67190000,203
1491246721,5990000,2551
1491229504,1194040000,4555
1471465797,93690000,149
1500762892,115900000,1223
1494712820,104310000,867
1493658838,519000000,530
1493659673,319250000,295
1493653891,85260000,1587
1493671957,167950000,629
1478747771,30390000,1406
1480545761,79800000,697
1480527587,44790000,1173
1480211400,45970000,1256
1473358219,101460000,803
1487369131,33590000,133
1487375443,33590000,525
1487356112,83860000,1892
1487368698,285900000,999
1485922833,55990000,710
1485897475,74960000,508
1485909879,501900000,574
1473179166,574150000,211
1473227645,89320000,1126
1477441114,19190000,688
1482725355,33580000,1282
1488384314,44790000,549
1488407186,359930000,1494
1488416159,1185270000,2608
1491423580,23129500000,1367
1489811450,30380000,705
1487911487,49540000,968
1497138884,102690000,704
1482610774,55990000,178
1482608236,100000000,190
1482606029,4980000,209
1489873162,379520000,2761
1476400203,19990000,819
1487975342,15190000,561
1474571010,49570000,1863
1496533781,30380000,1273
1490862758,2990000,253
1490910177,412250000,572
1478633975,662600000,1688
1480290842,107950000,969
1493753241,87410000,2041
1493743240,33590000,298
1492691707,21990000,446
1492738115,41010000,578
1492709591,12990000,1036
1492693591,109540000,611
1481858160,24780000,676
1481828409,55990000,497
1481840117,13590000,1243
1481825189,18990000,1966
1484330155,18990000,448
1473540459,212950000,2554
1482561773,24990000,1185
1471987514,57340000,794
1471983072,169450000,416
1471994166,25630000,1179
1488557688,59850000,340
1476482087,19990000,189
1476461098,20780000,3105
1474941630,44790000,126
1474915638,251730000,576
1474917440,159980000,676
1474907773,63950000,2855
1480113377,29990000,720
1491546666,27980000,525
1499126557,181520000,768
1470854992,422420000,940
1470873353,30830000,1213
1488657001,197910000,1787
1497307252,349300000,503
1497304246,82380000,341
1483923585,30380000,465
1483918447,57560000,898
1475860607,21990000,831
1483855314,30380000,495
1500477508,335000000,544
1500522276,19320000,406
1500484945,219750000,611
1478536726,29980000,554
1478562301,55990000,435
1489102760,8490000,1196
1486415010,51960000,1969
1486374580,24990000,412
1498178870,31150000,710
1498152685,153480000,1151
1472132487,15080000,917
1472137654,213730000,876
1472163654,297170000,1643
1486738299,21990000,262
1477057257,24990000,1109
1475237408,101950000,928
1486182517,16990000,375
1487017996,55990000,291
1487024734,30980000,823
1484144991,11200000,358
1499551796,2990000,439
1496172036,91920000,2560
1496020392,16990000,996
1477198427,86030000,518
1474312069,18990000,656
1474310831,81470000,1422
1488496344,61560000,463
1475474052,27180000,973
1475444991,181940000,466
1490964077,197850000,454
1470955236,42600000,326
1470946579,115930000,2355
1470959904,27480000,991
1470975795,329910000,2186
1490186868,67430000,3342
1487111094,31980000,468
1487098320,63970000,815
1487690862,35950000,315
1487732320,34970000,2928
1497464946,119960000,699
1497498212,25900000,1606
1481176892,27980000,1118
1493299916,8248800000,1614
1493300917,8980000,2643
1486510480,74970000,2124
1489977774,118840000,3409
1484253715,79170000,849
1470095605,47990000,799
1493923674,104470000,1118
1493947629,167700000,1529
1477683990,639900000,1284
1495938612,107880000,269
1484849588,431100000,721
1498594415,13590000,281
1498611522,161230000,1138
1485194990,34990000,162
1479138209,27190000,264
1479147410,38970000,387
1477941193,31470000,2160
1475161112,13590000,638
1477279753,15190000,824
1479593100,9980000,512
1479604976,127940000,863
1479230103,16990000,396
1493418636,33590000,342
1481582231,41980000,337
1481558298,16990000,292
1472239122,17490000,483
1472218297,244100000,1601
1493843509,33590000,866
1493852963,33590000,447
1482009431,43980000,815
1482017793,47170000,430
1491599048,205950000,4200
1484980553,90980000,993
1499317876,15190000,966
1499267409,245290000,1193
1499266814,41010000,588
1471754933,111280000,2769
1499386433,335920000,1292
1497956261,119600000,501
1498023635,97930000,1510
1497998713,238130000,2533
1498075747,28780000,677
1488090289,18990000,417
1494629815,587840000,846
1474669500,45000000,2281
1470152434,105130000,658
1494559388,10630000,251
1487835927,44790000,792
1490491185,13590000,441
1490465298,137540000,1222
1488948912,70960000,229
1488305499,49830000,1799
1488320280,318000000,847
1488304866,78270000,1696
1478901647,19190000,305
1489676805,719300000,707
1489681166,201740000,679
1476195760,79960000,332
1479496462,28410000,1402
1497745554,30390000,361
1480017694,111170000,2105
1492267246,7960000,639
1492291220,44970000,777
1475714850,67080000,348
1475702407,89900000,4385
1481683518,18990000,1550
1481659115,15980000,995
1481694509,37990000,1168
1500317033,119990000,218
1500331229,8800000,415
1480384042,35980000,883
1494984551,31980000,368
1494962749,47700000,1101
1498211423,9980000,1237
1473618167,299310000,1921
1478140276,29990000,804
1478107415,129510000,1618
1499715716,71700000,230
1481931251,1990000,855
1481939033,33980000,735
1478032792,598000000,527
1471545084,110060000,3838
1492807847,59970000,611
1490719580,215550000,1142
1494002943,65520000,985
1494039707,148500000,3831
1496937404,21160000,2145
1496959519,18990000,1600
1471921919,78090000,545
1482295037,103140000,332
1482271548,44790000,825
1482252076,19990000,560
1482250977,107980000,1272
1472524792,137270000,846
1477529242,111170000,1154
1495073941,609170000,2723
1471017935,51160000,563
1471007943,102000000,2633
1471043454,35370000,502
1474515853,69980000,960
1474514191,27180000,2736
1474475136,36980000,537
1500693706,47490000,1102
1481244423,7190000,813
1491164926,10990000,447
1488830994,16470000,832
1488821175,155960000,4052
1478197103,27190000,798
1478191030,15990000,656
1478202218,280000000,598
1476717517,114400000,2377
1476725702,17990000,523
1485467793,44790000,153
1485474460,57570000,474
1477604512,92990000,317
1480693664,122880000,2156
1480711176,83960000,1087
1490020206,53170000,373
1496328947,104640000,1347
1482094367,51990000,1418
1482123135,89470000,3073
1472085418,23490000,468
1472056798,154360000,538
1471225058,25100000,1453
1471214085,20400000,367
1471195626,54440000,1105
1471204867,42890000,654
1473952660,192350000,191
1473985758,26970000,2801
1473950759,1890180000,6596
1475512214,19190000,1527
1475550539,19480000,2701
1479406146,13590000,478
1479439395,7000000,541
1470428338,518450000,898
1470422521,129900000,642
1470422217,30380000,763
1470409970,53870000,1643
1470415047,167870000,4649
1481079337,119980000,244
1481046062,27980000,616
1481064674,31180000,2205
1501020559,20780000,257
1501038383,43990000,1340
1481350715,45580000,282
1481323435,61590000,1065
1497888181,36930000,1832
1494878601,38980000,550
1495431442,39160000,1015
1472570501,142100000,4721
1474381375,209700000,218
1474403197,13590000,724
1479683461,44700000,588
1501513987,41990000,1439
1501534049,995680000,3705
1499905404,131850000,503
1499923136,21280000,2803
1496897103,79990000,403
1496870453,51990000,1169
1496667182,2990000,548
1496758843,23430000,1042
1470780572,36800000,618
1470491570,63420000,517
1476302884,372650000,187
1490409205,10990000,785
1479335861,10990000,548
1479317194,37570000,717
1495562531,45000000,122
1495569972,30960000,2771
1481390301,15990000,793
1488212578,23980000,935
1491853418,39190000,539
1491835678,47820000,917
1481744089,95940000,723
1481751707,96770000,981
1481738734,22350000,1141
1492459965,90340000,9564
1480977646,537480000,3941
1500054399,39820000,867
1482841718,26370000,507
1492531567,31680000,1094
1484690576,587000000,1775
1495762094,44980000,499
1496453168,67940000,764
1473886676,426170000,461
1475804633,88950000,1758
1485798049,25470000,1061
1489519145,10990000,348
1476679622,65570000,1119
1475070946,18990000,530
1475104204,764550000,444
1475092626,13590000,186
1500360826,65490000,153
1500379215,19750000,2719
1500584888,55180000,797
1471470917,35790000,474
1493662661,74980000,658
1478727098,33560000,4242
1478720900,582270000,1074
1473704867,41290000,220
1473714372,183350000,1037
1491311638,110980000,705
1491351963,16990000,1963
1482451604,30390000,2146
1480566735,25980000,575
1480519580,231800000,320
1480164459,44790000,407
1473363664,214600000,766
1487373098,83980000,385
1487366573,244290000,1662
1487394936,33980000,584
1492879429,207950000,1190
1473216615,40480000,512
1473194287,78790000,963
1477410743,236280000,534
1481522106,74390000,1327
1481488492,63170000,1434
1482721907,18990000,1965
1482705255,59970000,683
1482703268,35980000,199
1488391614,31180000,548
1488396395,23990000,2407
1478789613,24990000,475
1478800370,50390000,1013
1499984115,7600000,618
1499961383,8790000,613
1499986350,24990000,312
1499947090,256200000,1517
1482622866,27990000,497
1482626483,51990000,339
1489854116,1990000,1081
1476372664,164710000,2160
1476367056,23990000,726
1476408851,222240000,1441
1476377447,126900000,2134
1487964931,591680000,1704
1474570286,18980000,360
1474570811,92760000,1117
1478653216,79990000,1348
1480267791,42470000,584
1493742119,33590000,2017
1492743499,28740000,299
1500139345,52400000,2262
1500176337,36980000,4123
1472314898,17800000,646
1490624703,39980000,416
1490656399,39990000,144
1490624125,13590000,367
1490601087,10990000,754
1490628503,19190000,1466
1481836735,49990000,1692
1481848053,37570000,1116
1471985768,1586340000,670
1471989076,23490000,575
1487647846,62360000,656
1488547630,69990000,1174
1493003183,91140000,1134
1476493312,23980000,6251
1490128648,23990000,259
1480101584,115380000,402
1480111178,62370000,319
1491492444,186890000,1242
1491505030,34150000,2277
1488656722,112950000,9300
1479844092,419400000,227
1479804246,181960000,1079
1470714550,29330000,562
1483927668,79990000,702
1475857735,57970000,988
1475876858,103710000,1972
1475854322,59850000,3141
1486067423,27180000,310
1486050188,18990000,322
1483802210,57970000,979
1500488286,16990000,607
1500495617,37200000,3560
1500498722,62100000,957
1500496384,23000000,1536
1478580087,94360000,702
1489081711,99950000,558
1486446434,73460000,3861
1498165687,87500000,633
1472437846,24780000,444
1472392033,42710000,1650
1472168358,156470000,602
1477079095,79040000,738
1477058197,38390000,1023
1477058512,1976500000,1156
1484766164,1990000,1188
1484731002,3960000,1353
1487007915,28780000,1480
1499528402,16990000,321
1482160492,17990000,618
1482182622,57540000,1899
1496179338,46030000,658
1496169194,554600000,4917
1496168997,16780000,1834
1495993793,39350000,1166
1496002722,12470000,914
1474341476,17490000,1580
1500212620,13290000,3339
1500240200,23200000,678
1500242094,23500000,953
1488491353,43960000,721
1475413483,14210000,1160
1491083289,1990000,700
1491034581,29990000,1378
1490211904,27990000,141
1490194439,721920000,1869
1485334784,11480000,657
1487132331,239940000,157
1487107681,33590000,420
1487129406,62920000,2344
1487725841,76340000,469
1497819668,43980000,735
1492654746,116260000,945
1481142033,79500000,359
1493343452,51970000,722
1493342392,61160000,892
1484275199,1190880000,2387
1489028084,339500000,1927
1493916581,27980000,1725
1485318493,12990000,616
1485283949,199900000,240
1501204999,30790000,334
1501186286,149900000,1392
1484856263,3980000,683
1498576584,67180000,2068
1498596075,478750000,1051
1498484907,3500000,340
1479167102,99990000,331
1479153936,87600000,1404
1477935663,47700000,220
1499485440,15990000,225
1479599435,24990000,219
1479249341,44770000,415
1479271699,147930000,882
1493424127,150300000,2487
1501259606,6990000,1335
1501262584,10630000,1320
1481574909,27180000,303
1481592907,6996500000,543
1481583424,35170000,1188
1472241561,47820000,668
1472239187,88870000,8805
1493837163,100770000,284
1482024261,9950000,495
1482012028,59990000,735
1491604095,49580000,375
1499314943,15970000,1358
1471721531,75580000,200
1498085518,10990000,251
1498071708,13290000,391
1498057391,147160000,2312
1498082985,30280000,1285
1494619060,33590000,1468
1494538950,100770000,133
1494526551,109390000,1283
1487800162,2990000,959
1494363581,13290000,1547
1494383570,123970000,350
1480425161,20970000,306
1490460476,10990000,881
1472649010,60610000,152
1472674189,33680000,782
1488288694,102300000,809
1489687179,31990000,611
1489725000,207550000,972
1476233585,16990000,934
1476224733,98270000,1631
1493473380,134360000,880
1495140600,326040000,859
1495132961,18990000,1120
1495141017,259750000,541
1472761733,41720000,373
1472749677,276090000,1107
1492233591,76960000,397
1492195009,32620000,565
1492321102,19980000,955
1481681694,1509390000,2837
1493568998,33590000,243
1493613970,817710000,1025
1500345384,83990000,398
1500314051,177000000,1362
1500337533,9570000,486
1500341252,14190000,1671
1480371567,19990000,1280
1480354803,102050000,2295
1498245824,13590000,471
1471376197,50450000,560
1471380803,34790000,499
1473279554,60460000,1450
1483577933,12990000,910
1481913181,15980000,479
1481925157,65590000,968
1481940491,797470000,3942
1492344199,18990000,1678
1492378525,101570000,752
1478040789,24780000,1182
1486348912,3500000,590
1476134302,379750000,225
1485575531,44970000,2528
1489589339,50380000,492
1487175167,56780000,1052
1487169213,252460000,8407
1482276165,25970000,240
1482252245,31970000,451
1482261981,55970000,802
1482282655,139180000,794
1490848444,13590000,398
1490796233,886780000,914
1495656670,15990000,249
1472492418,24970000,496
1472499171,114950000,366
1498744975,49040000,421
1498781492,95950000,692
1477508100,279580000,990
1471035177,93770000,477
1471012053,105820000,534
1471043969,23690000,1387
1475950200,16800000,3582
1474490459,13590000,694
1500837727,17970000,706
1500677017,145990000,1090
1500666855,35180000,195
1500670246,90480000,2797
1481249095,981300000,2021
1483644184,5980000,1238
1483670493,1421550000,2071
1498681995,30050000,766
1488825091,35170000,267
1488848507,71900000,1974
1478203344,62340000,128
1489209327,88940000,668
1476735742,739850000,1292
1477603663,37980000,497
1477619398,46380000,302
1497557843,149570000,664
1480719401,39990000,269
1476889411,15190000,140
1490066158,75980000,1625
1496327997,83980000,510
1499801650,31680000,587
1482120370,17580000,893
1472073225,19980000,554
1492011794,19190000,403
1492015310,105950000,2161
1492019124,27950000,2121
1473978427,55930000,1292
1473968066,33580000,456
1479391957,143760000,352
1479390439,728340000,4677
1470407542,346970000,2042
1481044073,339750000,460
1480651999,41590000,374
1480627176,31500000,494
1480617117,334930000,2526
1480632683,497050000,2486
1480609834,227150000,2010
1481311058,55990000,1236
1481325635,126970000,1008
1481331493,35980000,433
1481338007,58380000,292
1481305095,30260000,464
1497924345,18990000,1211
1494857623,12990000,470
1494902130,18990000,337
1494870643,15990000,410
1494873477,89580000,399
1474081205,81570000,956
1484102578,16990000,724
1472571985,14910000,305
1474380923,26980000,2385
1501523337,80980000,432
1501519419,32430000,1137
1496254595,326160000,501
1496286149,61590000,960
1496843601,115630000,759
1496684028,108460000,430
1496674423,2990000,421
1501086064,19480000,354
1494112842,4980000,476
1479336664,32780000,317
1479319038,41590000,813
1491956364,13290000,831
1495573407,23100000,503
1481400642,79190000,624
1481426278,18990000,791
1473431728,26490000,141
1491858690,114830000,5747
1490330744,35980000,695
1490298704,118930000,375
1481752952,103600000,732
1480967303,83170000,402
1482369347,149980000,488
1479913858,8990000,537
1494425119,46840000,1768
1495298424,13980000,612
1500049336,15990000,1455
1495810044,15990000,656
1495808608,93580000,2130
1492539797,72980000,1600
1495735552,75740000,746
1500960026,67190000,349
1496435626,55430000,214
1496425579,10990000,369
1496433491,191200000,1429
1473880912,283540000,759
1475768346,78970000,1186
1485834058,18980000,593
1485809599,103940000,1835
1489510492,479700000,843
1476639411,35180000,1051
1475108536,55990000,2040
1475086351,31990000,205
1500587836,4500000,438
1500583927,27350000,1637
1471478013,94210000,516
1479054831,63990000,626
1500778505,40770000,2485
1493648739,23990000,260
1493655111,33590000,394
1478752887,19190000,440
1478696202,71940000,494
1491339974,1198500000,359
1491340738,63460000,480
1487369608,33590000,631
1487354901,49560000,621
1492871442,12990000,349
1473167411,21290000,685
1473209309,45000000,1107
1481507756,59990000,223
1481463839,49980000,1171
1478815482,197540000,734
1499971856,47780000,381
1499991975,21220000,1151
1500009713,431100000,1266
1499993284,59900000,1217
1491431212,9550000,639
1497642189,89580000,410
1482608128,4990000,1128
1476371503,16990000,489
1476417980,85960000,374
1486576094,12790000,381
1486570721,129350000,669
1474586323,59970000,432
1474559945,181730000,1649
1474570432,164640000,1504
1496548595,13990000,929
1490919878,50970000,1506
1478633495,129150000,1280
1478637097,407250000,1679
1493739795,33590000,252
1493721553,16990000,824
1497372066,13590000,273
1497378967,281320000,1221
1483167633,17590000,1049
1490681306,56970000,938
1486849355,55990000,680
1484361694,43140000,991
1483721228,143970000,287
1483732158,33980000,940
1483764172,28900000,500
1476464651,16990000,508
1476468742,19970000,674
1490148213,16990000,853
1490140079,233870000,826
1480821394,74990000,521
1480788597,14980000,383
1480795417,25570000,1052
1480101981,120970000,2078
1491516078,154170000,907
1470850257,28260000,1168
1470865040,22600000,1066
1488642359,31970000,1641
1501353665,28380000,536
1501351286,66150000,1140
1497254847,65650000,540
1497273584,44800000,1067
1497292080,25820000,641
1470682666,1345530000,721
1470680246,114050000,195
1470663853,195530000,186
1499171055,28880000,1082
1499180756,51540000,1799
1500479519,43200000,2311
1498196736,30620000,1584
1498145717,92410000,3897
1477111819,44790000,1595
1484770320,177990000,2222
1484795003,567030000,1125
1486193195,66980000,571
1486153141,19190000,2492
1499523509,18990000,162
1482173143,31960000,668
1482204100,31990000,2317
1482196459,101570000,1282
1478405098,73960000,1766
1477184504,109990000,832
1477339548,31920000,588
1491001994,79950000,757
1499614228,43430000,3498
1490225983,44790000,1199
1490199294,16990000,1178
1478449738,39980000,1059
1478476889,79940000,1195
1486676729,46370000,321
1487118943,33590000,383
1487108159,50380000,326
1487112693,33580000,1743
1487705690,498750000,512
1487684690,13590000,532
1497800147,13590000,747
1492632549,18990000,239
1481146187,80460000,392
1481145113,88740000,6040
1493357508,18990000,350
1493312468,33590000,2959
1493316740,10990000,1685
1486494651,37980000,441
1470046365,1589400000,1925
1493933177,19190000,97
1495946349,68740000,600
1485299389,1519810000,144
1485282163,387770000,642
1501191364,22400000,1550
1484842504,119850000,361
1498573651,179940000,1199
1479146483,79980000,281
1479182328,24990000,3677
1477944779,27190000,372
1475190485,10990000,599
1499463315,101000000,496
1499481288,50440000,1050
1493418692,33590000,339
1493429452,33590000,1856
1481570276,74940000,2427
1481576826,16990000,1454
1481581510,89580000,565
1481584206,34370000,1811
1472233298,31920000,505
1493845027,33590000,433
1481988791,40960000,900
1481971589,50960000,922
1482036130,548990000,1818
1491587620,258520000,1415
1491581313,212830000,2984
1479754818,15190000,515
1499296946,28680000,660
1499268300,25000000,510
1471740007,69150000,705
1497998174,731080000,644
1474671217,59940000,599
1501480779,27600000,1308
1501450021,110750000,1645
1501437710,85890000,1645
1480470879,16990000,234
1480451619,24990000,1080
1480459804,50980000,1266
1480444811,8790000,2307
1488947533,18360000,1769
1488900033,219750000,391
1488921995,61590000,518
1472673941,107790000,1094
1489709479,25980000,1660
1474733151,127220000,4223
1476235230,236630000,299
1476206599,66780000,480
1479515572,279820000,778
1479492062,639500000,515
1495140704,16990000,681
1495106131,10990000,1281
1472735370,209640000,994
1497745953,10990000,488
1497734009,24280000,1183
1493243910,22980000,283
1493226123,39990000,686
1493241659,12980000,1108
1493234106,79990000,692
1493225464,47980000,976
1492187661,522050000,1520
1475696620,18990000,503
1481663916,16460000,1253
1481640893,19990000,899
1481645890,740480000,865
1481634145,40970000,2224
1493591230,33590000,279
1500346069,19590000,497
1480342101,29570000,1859
1480344303,365700000,640
1480373719,84920000,1031
1480364340,490850000,1583
1471636297,42870000,743
1494940948,359000000,397
1477008652,19990000,104
1471354759,136920000,267
1471365863,67390000,545
1471367693,70690000,203
1499699719,79800000,1175
1499716887,19590000,681
1474993615,259900000,793
1473281903,78640000,2185
1483561743,135920000,328
1483541553,23180000,575
1483538997,74990000,4037
1481912077,258300000,834
1477882251,83140000,308
1478039802,18990000,347
1471826978,18260000,266
1471556962,71220000,396
1471530384,35250000,1440
1484553729,370250000,2724
1492786317,299600000,2965
1489646622,104980000,832
1490723998,61590000,2265
1490715359,411650000,1534
1494265422,102980000,743
1487264656,98900000,753
1496948487,651750000,412
1496928108,47120000,662
1471920991,596990000,573
1471918433,35590000,711
1482252306,13980000,290
1490813366,65480000,712
1495650148,10630000,403
1495674690,57520000,372
1484034947,49990000,221
1483974967,3500000,1096
1484025720,90380000,752
1483978416,43160000,952
1498750360,41590000,232
1495065571,16990000,1183
1495055887,35980000,1953
1471066000,8640000,361
1475979387,10390000,513
1500795508,18990000,833
1481252185,55990000,1099
1481249107,86340000,634
1481209775,70360000,768
1481226480,31190000,873
1481250683,32360000,1423
1483627836,13590000,273
1483647212,39170000,439
1497051544,40770000,710
1485055110,15190000,1441
1487453551,79190000,5445
1498663309,18000000,714
1498663008,6990000,299
1498684104,4280700000,1168
1488826633,13580000,364
1478186470,283080000,104
1478200442,43980000,1119
1478232750,57580000,995
1489205662,258900000,1494
1476759208,420100000,2846
1477592443,13590000,505
1497539452,10990000,668
1476572472,15000000,348
1490535087,35980000,2395
1480740474,33980000,927
1480745318,56970000,1314
1476905587,30380000,567
1476889083,74460000,2044
1496344282,119500000,977
1496342143,234400000,482
1482124296,10980000,1832
1482109221,79990000,555
1472079004,24550000,257
1492013037,86870000,1295
1492021292,356320000,337
1492010826,60780000,828
1471195871,51470000,2239
1473973087,13590000,1579
1475519780,1691500000,714
1479413245,27980000,100
1481050083,17590000,1404
1481052669,117950000,2444
1501015701,76860000,547
1480619584,10990000,706
1481311641,39980000,2626
1497923152,212240000,513
1497896617,36390000,447
1494885090,50830000,263
1474036985,23180000,509
1474046626,59850000,508
1474078887,62480000,1454
1495387664,13990000,597
1495369823,28880000,713
1484079124,157440000,1696
1472597792,37870000,725
1472572445,4960000,846
1488732149,18990000,2374
1501508188,139150000,1741
1496280058,47570000,1118
1496230436,131310000,1341
1498847104,70000000,473
1499863237,10990000,643
1499863233,19990000,776
1496694970,299750000,342
1501095878,93080000,465
1501107511,549200000,3281
1470742746,201680000,569
1470760752,846920000,131
1494104430,58380000,648
1470504721,981150000,1893
1476319841,49990000,2161
1479332881,70320000,115
1480878398,30380000,327
1480915196,16990000,496
1481406127,121450000,2923
1473463953,39590000,222
1473471169,40640000,1385
1473463220,46200000,647
1491856434,319600000,547
1491868638,68750000,293
1491782620,26980000,1073
1481735028,59990000,3304
1481773632,31170000,679
1492459987,41980000,357
1492449129,8980000,559
1492461542,22140000,177
1492453109,16290000,496
1492457426,460200000,1132
1480961192,19440000,849
1479942104,18990000,461
1479964955,79030000,559
1494449146,129200000,1318
1479016660,11960000,1253
1495302606,6990000,675
1500066098,59980000,356
1498393624,7480000,714
1498422297,144750000,1026
1495745344,109960000,1678
1495729651,8970000,348
1500920811,6000000,369
1500904908,16990000,490
1471244688,97380000,888
1471274541,40480000,844
1475803047,99960000,1817
1485798388,71800000,1064
1489532109,22980000,568
1475086928,342230000,1186
1475109479,1098000000,187
1475090738,246210000,1021
1476836569,16990000,978
1476810770,454910000,1491
1500413465,39980000,1215
1500406768,436020000,805
1500579086,31960000,2305
1474131542,13170000,567
1471475749,39630000,139
1471460850,94690000,497
1471491410,110060000,2673
1493660236,33590000,396
1493652561,134360000,1106
1493669122,358320000,2028
1473736928,126060000,1888
1482446464,39980000,780
1480525864,507450000,1326
1480527609,697000000,1125
1473343513,291560000,804
1473353649,623760000,628
1487373008,41990000,155
1492904694,17980000,2504
1473183091,35550000,611
1473166937,95310000,347
1477411057,152100000,493
1481483944,42940000,318
1472855945,8380000,424
1472823219,34480000,1185
1482688776,19990000,1097
1478774631,25180000,447
1499995677,7600000,689
1499970562,56960000,474
1491435612,617090000,1161
1487881797,35980000,841
1487885865,22870000,1340
1476394429,79990000,924
1487988411,7970000,684
1474571655,37990000,752
1478668130,18980000,3666
1478620773,15580000,1876
1478668742,3980000,2434
1480269019,90980000,279
1493771036,74030000,993
1493741949,61590000,730
1492743124,10990000,238
1497410838,175900000,605
1497388284,17980000,349
1497363736,139750000,651
1497386554,41180000,878
1481820181,30380000,541
1481855051,51970000,646
1481814160,52750000,940
1486870160,35980000,632
1473565065,20090000,163
1487604895,53150000,1343
1488586781,23980000,453
1488557587,201460000,1733
1476496773,8790000,366
1474907768,31990000,350
1480796268,51560000,239
1499106853,130520000,2110
1470884183,57450000,3070
1501351234,22990000,1286
1479856417,23990000,203
1497288591,754740000,1205
1497313801,353870000,486
1470686548,20980000,816
1475868028,44790000,1143
1483772850,48220000,293
1483835453,31970000,1369
1495461812,6990000,868
1478534142,24990000,293
1489113060,48770000,483
1489087615,59990000,2428
1489126113,132450000,3011
1486398712,31980000,544
1499056679,19990000,666
1472143509,658030000,892
1486754458,6990000,597
1477086945,16990000,676
1484799312,24990000,450
1484795370,40770000,482
1484794049,289370000,2575
1484193628,26980000,374
1484159622,55010000,741
1499497039,42620000,56
1482169053,10390000,1222
1496023530,24490000,2987
1477173407,16990000,660
1474341988,76930000,1164
1500266221,48000000,627
1477321814,79990000,338
1488479930,19990000,157
1488520688,42970000,845
1475414965,159140000,758
1490217470,38280000,309
1486648197,23980000,1049
1485391219,55990000,325
1485389275,469870000,1212
1487108042,33590000,1964
1497841995,13590000,436
1497461592,98990000,166
1497454183,448000000,692
1492653476,56960000,1330
1481146123,55990000,1086
1481107755,1999600000,2062
1493311392,133960000,1681
1486513294,106330000,633
1489966915,64750000,249
1488988770,1299350000,610
